loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,delinq_amnt,pub_rec_bankruptcies,target,has_public_record,has_delinquency,pub_rec_bankruptcies_missing,revol_util_missing,emp_length_missing,credit_history_months,dti_bin,loan_to_income,installment_to_income,revol_bal_to_income,open_acc_ratio,fico_avg,grade_ordinal,emp_length_years,home_ownership_grouped,is_income_verified,purpose_grouped
4000.0,36,10.99,130.95,68000.0,Source Verified,2010-04-01,LA,18.56,2003-03-01,3.0,,,15.0,6187.0,0.573,26.0,0.0,0.0,0,0.0,0.0,0,0,0,85.0,moderate_10_20,0.058823529411764705,0.02310882352941176,0.09098529411764705,0.5769230769230769,697.0,2,3.0,RENT,1,major_purchase
10000.0,36,10.99,327.36,89000.0,Not Verified,2010-04-01,VA,3.4,2001-12-01,1.0,40.0,,7.0,2740.0,0.13,13.0,0.0,0.0,0,0.0,0.0,0,0,0,100.0,low_0_10,0.11235955056179775,0.04413842696629214,0.030786516853932584,0.5384615384615384,737.0,2,1.0,RENT,0,other_minor
10000.0,36,13.48,339.25,23000.0,Not Verified,2010-04-01,MN,5.17,1997-07-01,1.0,39.0,,7.0,4757.0,0.183,20.0,0.0,0.0,0,0.0,0.0,0,0,0,153.0,low_0_10,0.43478260869565216,0.177,0.20682608695652174,0.35,682.0,3,4.0,RENT,0,debt_consolidation
18000.0,36,18.3,653.47,121000.0,Verified,2010-04-01,NY,15.73,1976-07-01,0.0,69.0,72.0,26.0,32785.0,0.756,40.0,0.0,0.0,0,1.0,0.0,0,0,0,405.0,moderate_10_20,0.1487603305785124,0.06480694214876033,0.2709504132231405,0.65,687.0,6,10.0,RENT,1,debt_consolidation
6200.0,36,7.88,193.94,69000.0,Not Verified,2010-04-01,CA,9.62,1999-04-01,0.0,72.0,,12.0,3947.0,0.138,20.0,0.0,0.0,0,0.0,0.0,0,0,0,132.0,low_0_10,0.08985507246376812,0.03372869565217391,0.057202898550724635,0.6,727.0,1,7.0,RENT,0,educational
3200.0,36,13.48,108.56,49200.0,Not Verified,2010-04-01,CA,1.46,1998-02-01,2.0,38.0,,4.0,486.0,0.139,17.0,0.0,0.0,0,0.0,0.0,0,0,0,145.9,low_0_10,0.06504065040650407,0.026478048780487807,0.009878048780487805,0.23529411764705882,682.0,3,4.0,RENT,0,other
20000.0,36,14.96,692.93,110000.0,Not Verified,2010-04-01,CA,3.96,1999-07-01,3.0,20.0,,5.0,10630.0,0.818,12.0,0.0,0.0,0,0.0,1.0,0,0,0,129.0,low_0_10,0.18181818181818182,0.07559236363636364,0.09663636363636363,0.4166666666666667,682.0,4,0.0,RENT,0,major_purchase
5050.0,36,10.99,165.32,27600.0,Not Verified,2010-04-01,MA,21.52,2001-06-01,1.0,18.0,,11.0,8301.0,0.386,25.0,0.0,0.0,0,0.0,1.0,0,0,0,106.0,high_20_30,0.18297101449275363,0.07187826086956521,0.3007608695652174,0.44,702.0,2,1.0,RENT,0,credit_card
11500.0,36,7.88,359.73,43000.0,Not Verified,2010-04-01,PA,3.13,1999-09-01,2.0,,,14.0,3956.0,0.22,23.0,0.0,0.0,0,0.0,0.0,0,0,0,127.0,low_0_10,0.26744186046511625,0.10038976744186047,0.092,0.6086956521739131,757.0,1,3.0,MORTGAGE,0,other
8000.0,36,7.88,250.25,36000.0,Not Verified,2010-04-01,NJ,8.5,2001-09-01,1.0,,,5.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0,0,0,103.0,low_0_10,0.2222222222222222,0.08341666666666667,0.0,0.4166666666666667,777.0,1,0.0,RENT,0,other
14400.0,36,15.7,504.16,35000.0,Verified,2010-04-01,NY,7.47,2000-11-01,0.0,38.0,,5.0,9566.0,0.753,8.0,0.0,0.0,0,0.0,0.0,0,0,0,112.9,low_0_10,0.4114285714285714,0.17285485714285714,0.27331428571428573,0.625,667.0,4,4.0,RENT,1,debt_consolidation
3600.0,36,7.51,112.0,67000.0,Not Verified,2010-04-01,KY,19.52,1995-05-01,5.0,26.0,,6.0,687.0,0.168,16.0,0.0,0.0,0,0.0,0.0,0,0,0,179.0,moderate_10_20,0.05373134328358209,0.020059701492537312,0.010253731343283582,0.375,762.0,1,10.0,OWN,0,educational
23500.0,36,14.96,814.19,38400.0,Verified,2010-04-01,CA,12.0,2005-03-01,2.0,,,4.0,6603.0,0.574,4.0,0.0,0.0,0,0.0,0.0,0,0,0,61.0,moderate_10_20,0.6119791666666666,0.254434375,0.171953125,1.0,702.0,4,6.0,RENT,1,debt_consolidation
15000.0,36,12.73,503.5,51000.0,Not Verified,2010-04-01,AZ,7.84,2004-02-01,2.0,,,8.0,7546.0,0.59,11.0,0.0,0.0,0,0.0,0.0,0,0,0,73.9,low_0_10,0.29411764705882354,0.11847058823529412,0.1479607843137255,0.7272727272727273,702.0,3,6.0,MORTGAGE,0,debt_consolidation
7500.0,36,13.11,253.09,28000.0,Not Verified,2010-04-01,IL,15.9,2005-11-01,2.0,,,3.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0,0,53.0,moderate_10_20,0.26785714285714285,0.10846714285714286,0.0,0.6,747.0,3,1.0,OWN,0,major_purchase
25000.0,36,15.33,870.71,120000.0,Source Verified,2010-04-01,MA,13.4,1999-09-01,0.0,59.0,,12.0,25834.0,0.689,34.0,0.0,0.0,0,0.0,0.0,0,0,0,127.0,moderate_10_20,0.20833333333333334,0.08707100000000001,0.21528333333333333,0.35294117647058826,692.0,4,5.0,RENT,1,credit_card
7500.0,36,10.25,242.89,85000.0,Verified,2010-04-01,MI,8.06,2000-11-01,1.0,,,11.0,9720.0,0.398,31.0,0.0,0.0,0,0.0,0.0,0,0,0,112.9,low_0_10,0.08823529411764706,0.034290352941176466,0.11435294117647059,0.3548387096774194,717.0,2,2.0,MORTGAGE,1,debt_consolidation
15000.0,36,12.73,503.5,100000.0,Not Verified,2010-04-01,CA,14.71,1997-03-01,0.0,,,7.0,11690.0,0.785,11.0,0.0,0.0,0,0.0,0.0,0,0,0,157.0,moderate_10_20,0.15,0.06042,0.1169,0.6363636363636364,707.0,3,9.0,MORTGAGE,0,credit_card
24250.0,36,14.59,835.78,155000.0,Verified,2010-04-01,MD,7.52,1983-04-01,0.0,7.0,,12.0,24282.0,0.341,39.0,0.0,0.0,0,0.0,1.0,0,0,0,324.0,low_0_10,0.15645161290322582,0.06470554838709677,0.15665806451612904,0.3076923076923077,697.0,4,10.0,MORTGAGE,1,debt_consolidation
5000.0,36,7.14,154.7,58000.0,Not Verified,2010-04-01,CA,4.74,1986-06-01,1.0,15.0,,9.0,5961.0,0.149,24.0,0.0,0.0,0,0.0,1.0,0,0,0,286.0,low_0_10,0.08620689655172414,0.03200689655172414,0.10277586206896552,0.375,762.0,1,3.0,MORTGAGE,0,other
6000.0,36,7.51,186.66,102000.0,Not Verified,2010-04-01,TX,18.91,1990-12-01,1.0,,,11.0,22260.0,0.544,43.0,0.0,0.0,0,0.0,0.0,0,0,0,232.0,moderate_10_20,0.058823529411764705,0.02196,0.21823529411764706,0.2558139534883721,737.0,1,2.0,MORTGAGE,0,home_improvement
2500.0,36,15.33,87.08,38400.0,Not Verified,2010-04-01,OH,17.81,2004-11-01,0.0,,,5.0,8754.0,0.902,10.0,0.0,0.0,1,0.0,0.0,0,0,0,64.9,moderate_10_20,0.06510416666666667,0.0272125,0.22796875,0.5,662.0,4,6.0,RENT,0,major_purchase
6400.0,36,7.88,200.2,80000.0,Not Verified,2010-04-01,NY,6.97,1997-12-01,0.0,52.0,,7.0,10881.0,0.43,28.0,0.0,0.0,0,0.0,0.0,0,0,0,148.0,low_0_10,0.08,0.030029999999999994,0.1360125,0.25,722.0,1,0.0,RENT,0,credit_card
20000.0,36,10.62,651.2,75000.0,Not Verified,2010-04-01,GA,13.78,1987-10-01,2.0,,,8.0,30472.0,0.491,21.0,0.0,0.0,0,0.0,0.0,0,0,0,270.0,moderate_10_20,0.26666666666666666,0.104192,0.40629333333333334,0.38095238095238093,742.0,2,10.0,MORTGAGE,0,credit_card
16000.0,36,10.62,520.96,70000.0,Not Verified,2010-04-01,NY,14.76,1998-06-01,0.0,,,13.0,32147.0,0.513,28.0,0.0,0.0,0,0.0,0.0,0,0,0,142.0,moderate_10_20,0.22857142857142856,0.08930742857142858,0.4592428571428571,0.4642857142857143,732.0,2,9.0,MORTGAGE,0,debt_consolidation
15000.0,36,10.62,488.4,37000.0,Verified,2010-04-01,NY,19.72,2000-11-01,0.0,,,7.0,4387.0,0.57,17.0,0.0,0.0,0,0.0,0.0,0,0,0,112.9,moderate_10_20,0.40540540540540543,0.15839999999999999,0.11856756756756756,0.4117647058823529,732.0,2,0.0,RENT,1,debt_consolidation
16000.0,36,15.33,557.26,64000.0,Source Verified,2010-04-01,AK,15.31,1997-02-01,0.0,27.0,,7.0,12424.0,0.804,24.0,0.0,0.0,1,0.0,0.0,0,0,0,157.9,moderate_10_20,0.25,0.10448625,0.194125,0.2916666666666667,672.0,4,5.0,MORTGAGE,1,medical
8000.0,36,7.14,247.52,85000.0,Not Verified,2010-04-01,AZ,3.29,1993-11-01,0.0,,,9.0,47146.0,0.078,32.0,0.0,0.0,0,0.0,0.0,0,0,0,196.9,low_0_10,0.09411764705882353,0.034944,0.5546588235294118,0.28125,802.0,1,5.0,MORTGAGE,0,car
15000.0,36,9.88,483.16,100000.0,Not Verified,2010-04-01,MA,10.03,1993-11-01,3.0,,,14.0,20497.0,0.251,30.0,0.0,0.0,0,0.0,0.0,0,0,0,196.9,moderate_10_20,0.15,0.0579792,0.20497,0.4666666666666667,767.0,2,1.0,RENT,0,debt_consolidation
5000.0,36,7.51,155.55,20743.0,Verified,2010-04-01,FL,2.31,1997-10-01,0.0,,,9.0,580.0,0.527,23.0,0.0,0.0,0,0.0,0.0,0,0,0,150.0,low_0_10,0.24104517186520755,0.08998698356071928,0.027961239936364075,0.391304347826087,737.0,1,0.0,RENT,1,other
9000.0,36,9.88,289.9,103200.0,Not Verified,2010-04-01,AZ,4.41,1999-07-01,1.0,,,9.0,8654.0,0.337,18.0,0.0,0.0,0,0.0,0.0,0,0,0,129.0,low_0_10,0.0872093023255814,0.03370930232558139,0.08385658914728682,0.5,732.0,2,7.0,MORTGAGE,0,home_improvement
14000.0,36,10.62,455.84,170000.0,Source Verified,2010-04-01,MD,9.78,1995-04-01,0.0,,,8.0,21842.0,0.696,36.0,0.0,0.0,0,0.0,0.0,0,0,0,180.0,low_0_10,0.08235294117647059,0.03217694117647059,0.12848235294117646,0.2222222222222222,722.0,2,2.0,MORTGAGE,1,debt_consolidation
2500.0,36,13.11,84.37,12600.0,Source Verified,2010-04-01,CA,18.57,2005-12-01,3.0,,,2.0,347.0,0.267,8.0,0.0,0.0,0,0.0,0.0,0,0,0,52.0,moderate_10_20,0.1984126984126984,0.08035238095238095,0.02753968253968254,0.25,712.0,3,2.0,RENT,1,educational
5500.0,36,7.51,171.11,56000.0,Source Verified,2010-04-01,FL,14.51,1999-01-01,0.0,29.0,,16.0,2097.0,0.048,31.0,0.0,0.0,0,0.0,0.0,0,0,0,135.0,moderate_10_20,0.09821428571428571,0.03666642857142857,0.03744642857142857,0.5161290322580645,767.0,1,6.0,MORTGAGE,1,debt_consolidation
25000.0,36,10.62,814.0,70000.0,Verified,2010-04-01,TX,7.1,2001-09-01,1.0,,,9.0,1535.0,0.021,17.0,0.0,0.0,0,0.0,0.0,0,0,0,103.0,low_0_10,0.35714285714285715,0.13954285714285714,0.02192857142857143,0.5294117647058824,772.0,2,1.0,MORTGAGE,1,other
12800.0,36,15.7,448.14,103000.0,Not Verified,2010-04-01,NY,9.36,1995-05-01,1.0,76.0,,9.0,30514.0,0.803,15.0,0.0,0.0,0,0.0,0.0,0,0,0,179.0,low_0_10,0.12427184466019417,0.05221048543689321,0.29625242718446604,0.6,662.0,4,10.0,RENT,0,other
18200.0,36,10.99,595.78,58000.0,Not Verified,2010-04-01,CA,21.77,1999-01-01,0.0,,,9.0,30028.0,0.673,29.0,0.0,0.0,0,0.0,0.0,0,0,0,135.0,high_20_30,0.3137931034482759,0.1232648275862069,0.5177241379310344,0.3103448275862069,717.0,2,9.0,RENT,0,debt_consolidation
24000.0,36,13.11,809.88,105400.0,Verified,2010-04-01,MA,0.34,2000-10-01,1.0,,,2.0,1218.0,0.271,8.0,0.0,0.0,0,0.0,0.0,0,0,0,114.0,low_0_10,0.22770398481973433,0.09220645161290322,0.011555977229601519,0.25,762.0,3,1.0,RENT,1,educational
9000.0,36,14.59,310.19,43200.0,Not Verified,2010-04-01,NY,18.11,1996-05-01,1.0,,,11.0,22427.0,0.894,17.0,0.0,0.0,0,0.0,0.0,0,0,1,167.0,moderate_10_20,0.20833333333333334,0.08616388888888889,0.5191435185185185,0.6470588235294118,682.0,4,,RENT,0,debt_consolidation
2500.0,36,7.51,77.78,50000.0,Not Verified,2010-04-01,OH,4.82,1995-12-01,0.0,73.0,95.0,6.0,8638.0,0.72,17.0,0.0,1.0,0,1.0,0.0,0,0,0,172.0,low_0_10,0.05,0.018667200000000002,0.17276,0.35294117647058826,727.0,1,3.0,MORTGAGE,0,home_improvement
8000.0,36,7.51,248.88,52780.0,Not Verified,2010-04-01,OH,12.75,2000-11-01,0.0,,,7.0,7258.0,0.39,14.0,0.0,0.0,0,0.0,0.0,0,0,0,112.9,moderate_10_20,0.15157256536566882,0.05658507010231148,0.13751420992800303,0.5,762.0,1,2.0,MORTGAGE,0,debt_consolidation
5000.0,36,10.99,163.68,106000.0,Not Verified,2010-04-01,CA,12.15,1989-01-01,1.0,63.0,,16.0,21631.0,0.51,32.0,0.0,0.0,0,0.0,0.0,0,0,0,254.9,moderate_10_20,0.04716981132075472,0.018529811320754718,0.20406603773584905,0.5,697.0,2,4.0,RENT,0,other
2000.0,36,14.59,68.93,65707.0,Not Verified,2010-04-01,NV,8.86,2003-12-01,0.0,41.0,,5.0,8129.0,0.893,8.0,0.0,0.0,0,0.0,0.0,0,0,0,76.0,low_0_10,0.030438157273958634,0.012588613085363813,0.12371589024000487,0.625,662.0,4,1.0,MORTGAGE,0,other
12000.0,36,17.56,431.18,70000.0,Not Verified,2010-04-01,TX,21.81,1998-09-01,3.0,,,10.0,11074.0,0.989,20.0,0.0,0.0,0,0.0,0.0,0,0,0,139.0,high_20_30,0.17142857142857143,0.07391657142857143,0.1582,0.5,682.0,5,2.0,MORTGAGE,0,debt_consolidation
18250.0,36,12.73,612.59,45489.0,Verified,2010-04-01,NY,21.61,1992-01-01,1.0,18.0,,15.0,18782.0,0.666,40.0,0.0,0.0,0,0.0,1.0,0,0,0,219.0,high_20_30,0.40119589351271734,0.16160126624018994,0.41289102860032095,0.375,707.0,3,10.0,MORTGAGE,1,debt_consolidation
20000.0,36,11.36,658.23,48500.0,Not Verified,2010-04-01,NY,11.98,2000-07-01,0.0,,,14.0,20612.0,0.648,25.0,0.0,0.0,0,0.0,0.0,0,0,0,117.0,moderate_10_20,0.41237113402061853,0.16286103092783505,0.4249896907216495,0.56,717.0,2,1.0,RENT,0,credit_card
7000.0,36,13.85,238.73,25000.0,Source Verified,2010-04-01,FL,10.22,2005-10-01,1.0,,,7.0,3767.0,0.819,14.0,0.0,0.0,0,0.0,0.0,0,0,0,54.0,moderate_10_20,0.28,0.1145904,0.15068,0.5,687.0,3,2.0,RENT,1,debt_consolidation
4500.0,36,10.62,146.52,30000.0,Verified,2010-04-01,OH,12.08,1997-01-01,1.0,,,6.0,17136.0,0.916,12.0,0.0,0.0,0,0.0,0.0,0,0,0,158.9,moderate_10_20,0.15,0.05860800000000001,0.5712,0.5,717.0,2,3.0,MORTGAGE,1,debt_consolidation
10000.0,36,7.88,312.81,75000.0,Verified,2010-04-01,MA,22.3,1989-04-01,0.0,,,11.0,5052.0,0.223,24.0,0.0,0.0,0,0.0,0.0,0,0,0,252.0,high_20_30,0.13333333333333333,0.05004960000000001,0.06736,0.4583333333333333,742.0,1,2.0,MORTGAGE,1,debt_consolidation
10000.0,36,7.51,311.1,105000.0,Not Verified,2010-04-01,WA,4.86,1994-12-01,0.0,,,15.0,7566.0,0.062,27.0,0.0,0.0,0,0.0,0.0,0,0,0,184.0,low_0_10,0.09523809523809523,0.03555428571428572,0.07205714285714286,0.5555555555555556,757.0,1,8.0,MORTGAGE,0,credit_card
8200.0,36,11.36,269.88,40944.0,Verified,2010-04-01,TX,20.55,2001-09-01,0.0,34.0,,4.0,8143.0,0.264,10.0,0.0,0.0,0,0.0,0.0,0,0,0,103.0,high_20_30,0.200273544353263,0.07909730363423212,0.1988813989839781,0.4,712.0,2,0.0,RENT,1,debt_consolidation
21600.0,36,10.62,703.29,116000.0,Verified,2010-04-01,NY,5.84,1998-03-01,1.0,,,7.0,25325.0,0.555,15.0,0.0,0.0,0,0.0,0.0,0,0,0,145.0,low_0_10,0.18620689655172415,0.07275413793103448,0.2183189655172414,0.4666666666666667,737.0,2,10.0,MORTGAGE,1,credit_card
7000.0,36,7.14,216.58,60000.0,Not Verified,2010-04-01,OH,15.74,1998-04-01,1.0,,,13.0,19959.0,0.424,29.0,0.0,0.0,0,0.0,0.0,0,0,0,144.0,moderate_10_20,0.11666666666666667,0.043316,0.33265,0.4482758620689655,747.0,1,7.0,MORTGAGE,0,home_improvement
15000.0,36,15.7,525.17,70204.0,Not Verified,2010-04-01,NY,19.21,2005-05-01,1.0,,,5.0,7776.0,0.399,13.0,0.0,0.0,0,0.0,0.0,0,0,0,59.0,moderate_10_20,0.21366303914306878,0.08976753461341233,0.11076291949176685,0.38461538461538464,677.0,4,6.0,RENT,0,credit_card
2500.0,36,13.11,84.37,7200.0,Not Verified,2010-04-01,CA,2.5,2006-09-01,2.0,,,3.0,477.0,0.341,4.0,0.0,0.0,0,0.0,0.0,0,0,0,43.0,low_0_10,0.3472222222222222,0.14061666666666667,0.06625,0.75,722.0,3,0.0,RENT,0,educational
10000.0,36,10.99,327.36,125000.0,Not Verified,2010-04-01,CA,21.28,1988-03-01,1.0,,,6.0,19509.0,0.975,24.0,0.0,0.0,0,0.0,0.0,0,0,0,265.0,high_20_30,0.08,0.03142656,0.156072,0.25,742.0,2,10.0,MORTGAGE,0,debt_consolidation
9600.0,36,12.73,322.24,45000.0,Not Verified,2010-04-01,PA,13.76,1996-06-01,2.0,,,4.0,2624.0,0.795,6.0,0.0,0.0,0,0.0,0.0,0,0,0,166.0,moderate_10_20,0.21333333333333335,0.08593066666666667,0.05831111111111111,0.6666666666666666,707.0,3,2.0,RENT,0,other
10000.0,36,13.48,339.25,40720.0,Source Verified,2010-04-01,IL,3.6,1993-01-01,1.0,42.0,,6.0,4391.0,0.732,17.0,0.0,0.0,0,0.0,0.0,0,0,0,206.9,low_0_10,0.2455795677799607,0.09997544204322201,0.10783398821218075,0.35294117647058826,682.0,3,4.0,MORTGAGE,1,other
7750.0,36,13.85,264.31,24000.0,Not Verified,2010-04-01,WA,15.8,1989-04-01,0.0,47.0,,6.0,8202.0,0.347,9.0,0.0,0.0,1,0.0,0.0,0,0,1,252.0,moderate_10_20,0.3229166666666667,0.13215500000000002,0.34175,0.6666666666666666,677.0,3,,RENT,0,debt_consolidation
3200.0,36,7.88,100.1,36000.0,Not Verified,2010-04-01,CA,24.97,2005-01-01,1.0,,,9.0,2428.0,0.208,14.0,0.0,0.0,0,0.0,0.0,0,0,0,62.9,high_20_30,0.08888888888888889,0.03336666666666666,0.06744444444444445,0.6428571428571429,712.0,1,2.0,RENT,0,major_purchase
10000.0,36,13.48,339.25,40000.0,Not Verified,2010-04-01,PA,24.81,1998-12-01,0.0,53.0,,10.0,15004.0,0.867,21.0,0.0,0.0,0,0.0,0.0,0,0,0,136.0,high_20_30,0.25,0.101775,0.3751,0.47619047619047616,692.0,3,6.0,RENT,0,other
14725.0,36,19.41,542.86,220000.0,Verified,2010-04-01,VA,2.14,1998-09-01,2.0,16.0,,11.0,82265.0,0.278,30.0,0.0,0.0,0,0.0,1.0,0,0,0,139.0,low_0_10,0.06693181818181818,0.029610545454545452,0.3739318181818182,0.36666666666666664,662.0,6,1.0,OWN,1,major_purchase
19400.0,36,13.11,654.65,70500.0,Not Verified,2010-04-01,VA,11.76,2001-05-01,0.0,,,8.0,28071.0,0.9,15.0,0.0,0.0,1,0.0,0.0,0,0,0,107.0,moderate_10_20,0.275177304964539,0.11142978723404254,0.39817021276595743,0.5333333333333333,712.0,3,3.0,MORTGAGE,0,debt_consolidation
6400.0,36,7.14,198.02,67807.0,Not Verified,2010-04-01,TX,9.43,1993-11-01,0.0,,,5.0,1113.0,0.086,20.0,0.0,0.0,0,0.0,0.0,0,0,0,196.9,low_0_10,0.09438553541669739,0.03504416948102704,0.01641423451856003,0.25,802.0,1,6.0,MORTGAGE,0,home_improvement
10000.0,36,11.36,329.12,163000.0,Not Verified,2010-04-01,NY,1.23,2000-10-01,0.0,,,15.0,8271.0,0.25,17.0,0.0,0.0,0,0.0,0.0,0,0,0,114.0,low_0_10,0.06134969325153374,0.024229693251533742,0.05074233128834356,0.8823529411764706,702.0,2,5.0,OWN,0,debt_consolidation
15000.0,36,10.99,491.03,60000.0,Verified,2010-04-01,MO,20.82,1990-07-01,0.0,,,11.0,22716.0,0.808,26.0,0.0,0.0,0,0.0,0.0,0,0,0,237.0,high_20_30,0.25,0.09820599999999999,0.3786,0.4230769230769231,712.0,2,7.0,RENT,1,other
17500.0,36,14.59,603.14,92400.0,Not Verified,2010-04-01,CA,13.91,1994-08-01,2.0,,,5.0,46688.0,0.919,32.0,0.0,0.0,0,0.0,0.0,0,0,0,188.0,moderate_10_20,0.1893939393939394,0.07832987012987014,0.5052813852813853,0.15625,697.0,4,6.0,MORTGAGE,0,debt_consolidation
16000.0,36,13.85,545.67,81000.0,Not Verified,2010-04-01,IL,12.5,1996-05-01,2.0,38.0,,12.0,6799.0,0.366,34.0,0.0,0.0,0,0.0,0.0,0,0,0,167.0,moderate_10_20,0.19753086419753085,0.08084,0.08393827160493827,0.35294117647058826,687.0,3,7.0,RENT,0,debt_consolidation
18000.0,36,10.99,589.24,78000.0,Not Verified,2010-04-01,AZ,12.73,1997-02-01,0.0,,112.0,10.0,2793.0,0.153,42.0,0.0,1.0,0,1.0,0.0,0,0,0,157.9,moderate_10_20,0.23076923076923078,0.0906523076923077,0.035807692307692304,0.23809523809523808,712.0,2,8.0,MORTGAGE,0,debt_consolidation
16250.0,36,10.99,531.95,77940.0,Not Verified,2010-04-01,GA,11.45,1999-10-01,0.0,68.0,,5.0,5822.0,0.376,22.0,0.0,0.0,0,0.0,0.0,0,0,0,126.0,moderate_10_20,0.20849371311265075,0.08190146266358739,0.07469848601488324,0.22727272727272727,732.0,2,3.0,MORTGAGE,0,major_purchase
14500.0,36,7.88,453.57,38376.0,Not Verified,2010-04-01,CA,12.98,2000-05-01,1.0,,,11.0,15208.0,0.309,18.0,0.0,0.0,0,0.0,0.0,0,0,0,119.0,moderate_10_20,0.3778403168647071,0.14182926829268294,0.3962893475088597,0.6111111111111112,747.0,1,3.0,MORTGAGE,0,debt_consolidation
10000.0,36,15.33,348.29,41000.0,Not Verified,2010-04-01,NJ,16.51,2001-08-01,0.0,20.0,,7.0,12224.0,0.794,21.0,0.0,0.0,0,0.0,1.0,0,0,0,104.0,moderate_10_20,0.24390243902439024,0.10193853658536586,0.2981463414634146,0.3333333333333333,667.0,4,9.0,OWN,0,credit_card
13000.0,36,10.25,421.01,76000.0,Not Verified,2010-04-01,NY,24.33,1998-01-01,0.0,,,7.0,34447.0,0.899,21.0,0.0,0.0,1,0.0,0.0,0,0,0,146.9,high_20_30,0.17105263157894737,0.06647526315789473,0.45325,0.3333333333333333,737.0,2,2.0,RENT,0,debt_consolidation
8800.0,36,14.59,303.3,75000.0,Verified,2010-04-01,MA,10.09,1999-08-01,2.0,,,9.0,9729.0,0.927,19.0,0.0,0.0,0,0.0,0.0,0,0,0,128.0,moderate_10_20,0.11733333333333333,0.048528,0.12972,0.47368421052631576,677.0,4,7.0,RENT,1,major_purchase
6500.0,36,7.14,201.11,90000.0,Not Verified,2010-04-01,CA,6.72,1988-10-01,0.0,7.0,,13.0,6191.0,0.258,34.0,0.0,0.0,0,0.0,1.0,0,0,0,258.0,low_0_10,0.07222222222222222,0.026814666666666667,0.06878888888888889,0.38235294117647056,757.0,1,9.0,MORTGAGE,0,other
5500.0,36,7.51,171.11,65000.0,Not Verified,2010-04-01,AL,11.22,1986-07-01,0.0,66.0,,5.0,0.0,0.0,31.0,0.0,0.0,0,0.0,0.0,0,0,0,285.0,moderate_10_20,0.08461538461538462,0.03158953846153847,0.0,0.16129032258064516,777.0,1,10.0,MORTGAGE,0,other
5000.0,36,7.14,154.7,33600.0,Not Verified,2010-04-01,OR,23.32,1987-04-01,1.0,,,19.0,10387.0,0.122,35.0,0.0,0.0,0,0.0,0.0,0,0,0,276.0,high_20_30,0.1488095238095238,0.055249999999999994,0.30913690476190475,0.5428571428571428,752.0,1,10.0,MORTGAGE,0,debt_consolidation
10000.0,36,13.48,339.25,36000.0,Not Verified,2010-04-01,FL,11.17,2000-07-01,1.0,,,2.0,16552.0,0.971,10.0,0.0,0.0,0,0.0,0.0,0,0,0,117.0,moderate_10_20,0.2777777777777778,0.11308333333333333,0.4597777777777778,0.2,737.0,3,4.0,RENT,0,educational
7000.0,36,7.88,218.97,57600.0,Not Verified,2010-04-01,IL,11.27,1996-04-01,2.0,,,8.0,2761.0,0.26,14.0,0.0,0.0,0,0.0,0.0,0,0,0,168.0,moderate_10_20,0.12152777777777778,0.04561875,0.04793402777777778,0.5714285714285714,732.0,1,4.0,MORTGAGE,0,major_purchase
10000.0,36,7.14,309.4,47091.0,Not Verified,2010-04-01,OK,14.35,1992-01-01,1.0,,,10.0,3018.0,0.088,32.0,0.0,0.0,0,0.0,0.0,0,0,0,219.0,moderate_10_20,0.21235480240385637,0.07884309103650379,0.06408867936548385,0.3125,792.0,1,10.0,MORTGAGE,0,debt_consolidation
12000.0,36,7.88,375.37,80000.0,Not Verified,2010-04-01,CA,11.13,1988-12-01,2.0,,,10.0,12950.0,0.29,38.0,0.0,0.0,1,0.0,0.0,0,0,0,255.9,moderate_10_20,0.15,0.05630550000000001,0.161875,0.2631578947368421,762.0,1,10.0,MORTGAGE,0,debt_consolidation
6500.0,36,7.88,203.33,32000.0,Source Verified,2010-04-01,WY,9.68,2003-12-01,1.0,11.0,,13.0,268.0,0.069,23.0,0.0,0.0,0,0.0,1.0,0,0,0,76.0,low_0_10,0.203125,0.07624875,0.008375,0.5652173913043478,727.0,1,0.0,RENT,1,other
1000.0,36,7.51,31.11,25000.0,Not Verified,2010-04-01,AR,22.61,2001-03-01,3.0,,,13.0,2630.0,0.149,19.0,0.0,0.0,0,0.0,0.0,0,0,0,109.0,high_20_30,0.04,0.0149328,0.1052,0.6842105263157895,727.0,1,6.0,MORTGAGE,0,debt_consolidation
10000.0,36,11.36,329.12,65000.0,Source Verified,2010-04-01,MA,21.19,1989-08-01,1.0,44.0,107.0,16.0,19249.0,0.613,32.0,0.0,1.0,0,1.0,0.0,0,0,0,248.0,high_20_30,0.15384615384615385,0.060760615384615385,0.2961384615384615,0.5,702.0,2,10.0,MORTGAGE,1,credit_card
25000.0,36,17.93,902.94,90000.0,Verified,2010-04-01,TX,20.97,2001-09-01,0.0,61.0,,17.0,34583.0,0.73,39.0,0.0,0.0,0,0.0,0.0,0,0,0,103.0,high_20_30,0.2777777777777778,0.12039200000000001,0.3842555555555556,0.4358974358974359,677.0,5,3.0,RENT,1,debt_consolidation
